seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
43311,solved,118919.126000,Hard,,417.254,265,452
43312,solved,124698.121000,Hard,,743.287,785,992
43313,solved,85998.547000,Easy,,287.402,132,456
43314,solved,108402.216000,Hard,,510.970,551,607
43315,solved,88671.639000,Easy,,495.376,109,362
43316,unknown,,unknown,limits_reached,5004.497,11932,52288
43317,solved,85441.373000,Easy,,2046.604,659,845
43318,solved,91103.656000,Medium,,165.884,78,214
43319,solved,113101.745000,Hard,,195.683,132,324
43320,solved,90828.475000,Medium,,167.559,91,237
43321,solved,86919.989000,Easy,,203.032,57,201
43322,solved,88531.216000,Easy,,5088.741,2625,4010
43323,solved,86069.194000,Easy,,599.631,172,589
43324,solved,124869.085000,Hard,,3012.096,3512,4247
43325,solved,86488.504000,Easy,,608.592,323,502
43326,solved,86699.954000,Easy,,122.098,55,166
43327,solved,89518.087000,Easy,,337.716,138,566
43328,solved,156103.885000,Hard,,1781.215,1216,1530
43329,solved,87476.770000,Easy,,275.176,128,482
43330,solved,127250.961000,Hard,,149.323,95,167
43331,solved,157856.667000,Hard,,711.627,916,1062
43332,solved,96322.421000,Medium,,1166.802,346,836
43333,unknown,,unknown,limits_reached,20024.986,5177,104621
43334,solved,87879.404000,Easy,,1193.268,330,962
43335,solved,94252.643000,Medium,,170.641,62,191
43336,solved,91351.472000,Medium,,2690.863,924,1512
43337,solved,85747.245000,Easy,,251.472,100,282
43338,solved,94144.156000,Medium,,677.744,251,1065
43339,unknown,,unknown,limits_reached,20001.883,19489,60830
43340,solved,116015.425000,Hard,,310.038,274,440
43341,solved,105353.485000,Hard,,5071.983,1862,4146
43342,unknown,,unknown,limits_reached,20031.905,8329,110501
43343,solved,107314.709000,Hard,,651.283,541,716
43344,solved,89012.328000,Easy,,1321.900,381,850
43345,solved,82005.965000,Easy,,148.340,84,213
43346,solved,101050.541000,Medium,,257.019,145,361
43347,solved,92248.235000,Medium,,1394.530,499,1169
43348,solved,121414.100000,Hard,,823.127,939,1234
43349,solved,90852.322000,Medium,,213.612,80,230
43350,unknown,,unknown,limits_reached,13013.073,9884,93401
43351,solved,90673.361000,Medium,,884.378,271,703
43352,solved,83042.818000,Easy,,177.956,73,159
43353,solved,116906.609000,Hard,,3173.942,4700,4969
43354,solved,83832.510000,Easy,,926.549,239,446
43355,solved,89086.790000,Easy,,201.248,91,285
43356,unknown,,unknown,limits_reached,13020.487,13901,95515
43357,solved,89500.349000,Easy,,2456.830,909,1183
43358,solved,90648.966000,Medium,,438.013,224,354
43359,solved,115125.322000,Hard,,2166.140,1591,2160
43360,solved,95140.226000,Medium,,447.445,408,563
43361,solved,92389.599000,Medium,,194.673,117,242
43362,solved,87969.020000,Easy,,751.348,530,748
43363,unknown,,unknown,limits_reached,20005.678,7800,120658
43364,solved,110218.734000,Hard,,1039.378,1061,1234
43365,solved,90023.102000,Medium,,197.702,89,244
43366,solved,90609.685000,Medium,,1822.019,603,894
43367,solved,92314.942000,Medium,,133.616,45,176
43368,solved,90426.475000,Medium,,269.634,191,369
43369,solved,92748.381000,Medium,,485.302,293,439
43370,solved,101854.362000,Medium,,3186.168,1675,4036
43371,solved,133698.405000,Hard,,757.244,571,744
43372,solved,117573.823000,Hard,,1810.237,1654,1882
43373,solved,130922.782000,Hard,,473.608,526,660
43374,solved,121374.199000,Hard,,499.412,353,597
43375,solved,102866.274000,Medium,,376.184,133,360
43376,solved,132105.207000,Hard,,3324.399,2619,3022
43377,solved,91393.671000,Medium,,1468.552,722,1403
43378,solved,100108.677000,Medium,,812.495,396,1203
43379,solved,94496.521000,Medium,,7542.102,1818,2297
43380,unknown,,unknown,limits_reached,20004.702,13267,96025
43381,unknown,,unknown,limits_reached,20001.952,14358,101737
43382,solved,87288.829000,Easy,,935.773,281,886
43383,unknown,,unknown,limits_reached,20001.610,14431,100561
43384,solved,116784.367000,Hard,,395.538,135,364
43385,solved,104334.738000,Hard,,503.036,323,532
43386,solved,124961.961000,Hard,,811.431,454,643
43387,solved,90755.087000,Medium,,761.208,229,642
43388,solved,83501.367000,Easy,,169.916,99,248
43389,solved,126000.891000,Hard,,274.602,228,435
43390,solved,87232.477000,Easy,,640.365,499,626
43391,solved,84290.791000,Easy,,330.000,190,338
43392,solved,99902.802000,Medium,,2535.153,1061,2441
43393,solved,151728.480000,Hard,,655.356,749,818
43394,solved,105401.887000,Hard,,179.456,63,182
43395,solved,114386.369000,Hard,,1009.440,396,901
43396,solved,88515.410000,Easy,,811.698,467,772
43397,solved,109208.142000,Hard,,386.569,269,405
43398,solved,110336.806000,Hard,,158.079,103,200
43399,solved,148000.822000,Hard,,413.817,460,641
43400,solved,83621.539000,Easy,,119.740,50,184
43401,unknown,,unknown,limits_reached,5487.700,4471,97160
43402,solved,82384.141000,Easy,,147.089,62,163
43403,solved,101056.167000,Medium,,225.128,118,256
43404,solved,101638.227000,Medium,,152.027,51,133
43405,solved,84565.818000,Easy,,195.573,65,241
43406,solved,107417.504000,Hard,,735.068,813,1090
43407,solved,87982.371000,Easy,,297.511,118,365
43408,solved,89347.040000,Easy,,1106.233,258,758
43409,solved,93629.258000,Medium,,579.165,275,877
43410,solved,106469.932000,Hard,,205.452,167,328
43411,solved,96266.258000,Medium,,799.276,435,1444
43412,solved,88406.126000,Easy,,194.261,62,179
43413,unknown,,unknown,limits_reached,9908.233,12660,70304
43414,solved,86576.209000,Easy,,128.950,65,228
43415,solved,85990.823000,Easy,,124.843,41,129
43416,solved,110811.994000,Hard,,915.324,785,981
43417,solved,95637.713000,Medium,,282.069,101,396
43418,solved,86699.534000,Easy,,85.696,54,136
43419,solved,91895.875000,Medium,,2034.340,481,881
43420,solved,138314.245000,Hard,,715.536,668,888
43421,solved,86524.735000,Easy,,1366.372,438,760
43422,unknown,,unknown,limits_reached,5004.839,4834,100313
43423,solved,146437.145000,Hard,,1619.748,2265,2440
43424,solved,97955.813000,Medium,,599.546,343,641
43425,solved,134110.873000,Hard,,538.145,230,510
43426,solved,91961.354000,Medium,,3486.881,869,1637
43427,solved,86499.729000,Easy,,633.341,228,481
43428,solved,124360.201000,Hard,,2612.723,1633,1899
43429,solved,89125.081000,Easy,,181.582,88,299
43430,solved,83022.637000,Easy,,187.934,83,221
43431,solved,112143.529000,Hard,,1914.004,1364,2262
43432,solved,91064.340000,Medium,,166.950,95,170
43433,solved,133926.776000,Hard,,2198.542,2559,2717
43434,solved,114669.988000,Hard,,247.018,201,324
43435,solved,94023.269000,Medium,,914.663,457,947
43436,solved,95884.389000,Medium,,4604.463,3471,6908
43437,solved,119106.125000,Hard,,782.817,687,1006
43438,solved,92165.755000,Medium,,329.885,113,355
43439,solved,141532.764000,Hard,,5574.554,5127,5591
43440,solved,91672.960000,Medium,,1032.824,388,811
43441,solved,87301.800000,Easy,,251.482,97,307
43442,solved,82284.052000,Easy,,1012.399,281,401
43443,unknown,,unknown,limits_reached,20005.113,7422,96334
43444,unknown,,unknown,limits_reached,5290.650,10901,79294
43445,solved,90838.255000,Medium,,121.627,116,182
43446,solved,134324.838000,Hard,,1467.364,1208,1556
43447,solved,100681.383000,Medium,,256.243,152,280
43448,solved,134083.104000,Hard,,408.307,299,406
43449,solved,82321.746000,Easy,,173.850,57,190
43450,solved,92460.099000,Medium,,582.610,202,605
43451,solved,164079.984000,Hard,,1375.996,1209,1378
43452,solved,95755.366000,Medium,,236.444,163,391
43453,unknown,,unknown,limits_reached,13019.533,26170,49937
43454,solved,97364.557000,Medium,,2455.023,910,1917
43455,solved,80050.440000,Easy,,136.953,39,111
43456,solved,110340.144000,Hard,,598.546,430,784
43457,solved,119360.181000,Hard,,983.180,958,1112
43458,solved,83831.034000,Easy,,1357.854,604,977
43459,solved,89269.230000,Easy,,1093.692,502,1295
43460,solved,118583.169000,Hard,,252.316,163,331
43461,solved,87193.083000,Easy,,358.201,174,552
43462,solved,123849.850000,Hard,,1796.702,1479,1689
43463,solved,89956.667000,Medium,,163.685,60,189
43464,solved,88867.238000,Easy,,2214.070,560,810
43465,unknown,,unknown,limits_reached,20234.258,8578,96868
43466,solved,104679.966000,Hard,,1394.471,1651,2072
43467,solved,90252.698000,Medium,,291.202,119,335
43468,solved,94787.287000,Medium,,487.544,445,852
43469,solved,90065.014000,Medium,,466.196,183,744
43470,solved,97311.854000,Medium,,636.952,217,853
43471,solved,89579.693000,Easy,,1880.074,423,660
43472,solved,91671.032000,Medium,,306.782,197,812
43473,solved,81335.694000,Easy,,325.454,115,305
43474,solved,97901.625000,Medium,,484.803,219,548
43475,unknown,,unknown,limits_reached,20017.769,11417,113254
43476,unknown,,unknown,limits_reached,20011.816,6918,107948
43477,solved,111558.509000,Hard,,357.549,235,384
43478,solved,93537.567000,Medium,,212.279,112,303
43479,solved,112545.454000,Hard,,269.364,190,320
43480,solved,119488.890000,Hard,,586.911,362,609
43481,solved,83814.989000,Easy,,97.545,47,147
43482,solved,92079.765000,Medium,,1254.445,395,1385
43483,solved,89762.923000,Easy,,126.271,50,148
43484,solved,114045.754000,Hard,,738.902,792,909
43485,solved,85805.068000,Easy,,2250.275,694,891
43486,solved,81798.398000,Easy,,256.354,119,258
43487,unknown,,unknown,limits_reached,13007.372,21773,61972
43488,solved,85643.312000,Easy,,3972.979,825,1078
43489,solved,91444.462000,Medium,,181.517,108,255
43490,solved,106364.338000,Hard,,547.644,468,727
43491,solved,99697.214000,Medium,,1163.711,426,1021
43492,solved,87040.418000,Easy,,659.298,411,1017
43493,solved,101943.597000,Medium,,299.920,221,419
43494,solved,100931.248000,Medium,,493.367,396,484
43495,solved,126465.679000,Hard,,382.225,206,431
43496,solved,158346.638000,Hard,,2686.914,2171,2417
43497,solved,84259.630000,Easy,,205.225,69,229
43498,unknown,,unknown,limits_reached,20014.628,5776,98886
43499,solved,127816.758000,Hard,,923.135,741,958
43500,solved,82929.543000,Easy,,352.054,254,420
43501,solved,96967.219000,Medium,,296.966,187,375
43502,solved,89066.331000,Easy,,791.550,354,948
43503,solved,88288.933000,Easy,,131.373,103,175
43504,solved,87176.082000,Easy,,1283.690,387,716
43505,solved,84901.695000,Easy,,1128.075,271,368
43506,solved,96517.158000,Medium,,1377.625,1011,1184
43507,solved,86123.908000,Easy,,170.033,75,259
43508,solved,86857.001000,Easy,,1116.515,237,611
43509,solved,88308.216000,Easy,,546.490,212,641
43510,solved,110181.087000,Hard,,169.793,93,195
43511,solved,93070.693000,Medium,,314.717,171,332
43512,solved,92648.605000,Medium,,311.897,138,276
43513,solved,119223.551000,Hard,,271.737,167,362
43514,solved,118231.953000,Hard,,851.480,778,892
43515,solved,88619.595000,Easy,,112.772,50,143
43516,solved,100579.114000,Medium,,487.292,464,582
43517,solved,98734.443000,Medium,,383.239,428,521
43518,solved,97328.494000,Medium,,363.529,189,483
43519,solved,89569.022000,Easy,,1193.357,440,1530
43520,solved,89390.675000,Easy,,1474.580,234,508
43521,solved,93144.035000,Medium,,1724.056,590,1377
43522,solved,94659.777000,Medium,,533.419,180,546
43523,solved,86545.748000,Easy,,2384.408,476,659
43524,solved,127000.890000,Hard,,515.321,533,660
43525,solved,90973.270000,Medium,,1507.018,549,1190
43526,solved,106454.999000,Hard,,765.867,929,1049
43527,solved,90374.838000,Medium,,282.939,197,432
43528,solved,124122.012000,Hard,,613.273,326,439
43529,solved,91914.186000,Medium,,1028.601,391,1342
43530,solved,90177.216000,Medium,,627.889,204,469
43531,solved,88696.549000,Easy,,243.510,123,410
43532,solved,120568.208000,Hard,,804.758,667,770
43533,solved,92204.770000,Medium,,456.274,228,642
43534,solved,89056.559000,Easy,,171.759,67,195
43535,solved,87927.614000,Easy,,4904.572,1010,1477
43536,solved,98788.584000,Medium,,286.689,115,370
43537,solved,81981.823000,Easy,,153.379,57,169
43538,solved,91391.199000,Medium,,578.692,262,659
43539,solved,118291.081000,Hard,,208.752,90,278
43540,solved,89153.513000,Easy,,523.974,203,458
43541,solved,131715.649000,Hard,,3194.717,4306,4730
43542,solved,93736.778000,Medium,,620.811,404,1112
43543,solved,87418.963000,Easy,,524.997,131,417
43544,unknown,,unknown,limits_reached,5128.048,6506,91042
43545,solved,92476.069000,Medium,,1003.464,875,1062
43546,solved,88931.861000,Easy,,335.433,120,473
43547,solved,137139.384000,Hard,,443.573,227,411
43548,solved,144091.743000,Hard,,526.836,606,724
43549,solved,99824.574000,Medium,,320.321,127,299
43550,solved,147245.039000,Hard,,1049.548,939,1137
43551,unknown,,unknown,limits_reached,20011.446,7356,103476
43552,solved,124351.537000,Hard,,294.211,223,331
43553,solved,82091.832000,Easy,,402.391,159,262
43554,solved,86546.594000,Easy,,905.957,295,642
43555,solved,137789.452000,Hard,,663.123,829,983
43556,solved,137606.889000,Hard,,1262.732,1069,1331
43557,solved,97405.532000,Medium,,7168.711,2590,4330
43558,solved,113706.531000,Hard,,608.516,489,669
43559,unknown,,unknown,limits_reached,20006.009,13075,100649
43560,solved,99166.673000,Medium,,798.626,617,828
43561,solved,102265.608000,Medium,,465.844,483,743
43562,unknown,,unknown,limits_reached,20042.657,5992,107862
43563,solved,81550.990000,Easy,,281.964,201,385
43564,solved,94724.767000,Medium,,209.656,104,329
43565,solved,149792.037000,Hard,,4959.836,3897,4040
43566,solved,110454.226000,Hard,,256.987,93,296
43567,solved,81576.277000,Easy,,127.987,44,131
43568,unknown,,unknown,limits_reached,6128.964,10882,79564
43569,solved,102434.484000,Medium,,1454.134,1056,1471
43570,solved,90375.814000,Medium,,464.237,197,719
43571,solved,83641.933000,Easy,,243.657,65,198
43572,solved,99070.451000,Medium,,166.078,80,212
43573,solved,97080.636000,Medium,,435.512,465,583
43574,solved,83709.240000,Easy,,105.381,44,126
43575,solved,87370.230000,Easy,,354.067,143,458
43576,solved,112538.483000,Hard,,759.505,585,1086
43577,solved,97461.016000,Medium,,469.236,424,576
43578,solved,102439.039000,Medium,,207.807,96,260
43579,solved,112772.413000,Hard,,711.721,388,722
43580,solved,86338.005000,Easy,,385.896,186,410
43581,solved,118539.077000,Hard,,314.805,317,423
43582,solved,96020.835000,Medium,,1880.461,795,1854
43583,solved,91787.015000,Medium,,1148.529,816,1592
43584,solved,90796.673000,Medium,,393.255,237,553
43585,solved,83066.149000,Easy,,150.054,53,159
43586,solved,93368.239000,Medium,,721.921,163,454
43587,solved,113769.937000,Hard,,838.016,348,543
43588,solved,150380.326000,Hard,,6750.377,5836,6744
43589,solved,93207.852000,Medium,,323.026,147,599
43590,solved,102910.096000,Medium,,2273.212,1372,2116
43591,solved,125118.035000,Hard,,375.729,203,349
43592,solved,131020.355000,Hard,,432.398,511,672
43593,solved,89452.177000,Easy,,1840.036,713,1645
43594,solved,123201.498000,Hard,,1941.381,2109,2394
43595,solved,90975.804000,Medium,,115.527,35,139
43596,solved,94627.889000,Medium,,1688.493,1845,2021
43597,solved,83434.977000,Easy,,150.018,63,200
43598,solved,85354.663000,Easy,,305.073,186,464
43599,solved,101634.385000,Medium,,330.445,144,334
43600,solved,91459.216000,Medium,,119.409,42,160
43601,unknown,,unknown,limits_reached,5030.038,13819,50422
43602,solved,95689.078000,Medium,,297.847,228,445
43603,unknown,,unknown,limits_reached,20025.425,16315,62097
43604,solved,90757.941000,Medium,,1119.947,716,1082
43605,solved,88645.158000,Easy,,258.965,90,202
43606,solved,106282.468000,Hard,,345.808,188,438
43607,solved,85078.059000,Easy,,389.700,69,193
43608,solved,107219.958000,Hard,,2346.117,1966,2248
43609,solved,90828.654000,Medium,,1799.601,586,1484
43610,solved,122588.833000,Hard,,769.031,540,1397
43611,solved,85261.436000,Easy,,307.852,133,403
43612,solved,94119.836000,Medium,,404.459,189,575
43613,solved,93338.527000,Medium,,1886.187,699,2235
43614,solved,88298.857000,Easy,,2319.121,531,1194
43615,unknown,,unknown,limits_reached,20009.603,7640,102556
43616,solved,117225.543000,Hard,,162.076,131,223
43617,solved,92184.876000,Medium,,474.020,183,555
43618,solved,83587.079000,Easy,,1355.201,234,520
43619,solved,93591.542000,Medium,,209.502,107,274
43620,solved,86721.763000,Easy,,449.820,181,512
43621,solved,89577.027000,Easy,,325.425,160,411
43622,solved,86414.566000,Easy,,240.257,69,155
43623,solved,89101.121000,Easy,,157.781,79,220
43624,solved,129944.707000,Hard,,2327.664,2751,3019
43625,solved,88035.360000,Easy,,181.290,126,325
43626,unknown,,unknown,limits_reached,20025.984,7376,103358
43627,solved,84323.982000,Easy,,110.969,47,161
43628,solved,98634.004000,Medium,,488.334,325,461
43629,unknown,,unknown,limits_reached,20011.528,7434,105548
43630,solved,116766.787000,Hard,,438.134,397,490
43631,solved,113834.667000,Hard,,1396.570,1522,1616
43632,solved,83848.835000,Easy,,527.139,95,219
43633,solved,112556.267000,Hard,,3666.333,3528,3811
43634,solved,121470.221000,Hard,,505.976,435,558
43635,unknown,,unknown,limits_reached,20027.367,7210,100169
43636,solved,132942.295000,Hard,,1456.584,912,1397
43637,solved,88534.182000,Easy,,1914.111,375,534
43638,solved,87184.684000,Easy,,210.287,112,420
43639,solved,87181.536000,Easy,,207.550,209,397
43640,solved,89283.641000,Easy,,2321.016,820,1077
43641,solved,94810.259000,Medium,,2949.913,795,1618
43642,solved,88313.262000,Easy,,319.589,89,379
43643,unknown,,unknown,limits_reached,20005.959,11361,103876
43644,solved,110640.359000,Hard,,5785.876,4024,4231
43645,solved,137549.438000,Hard,,1087.733,1069,1245
43646,solved,94108.310000,Medium,,163.186,70,188
43647,solved,93534.233000,Medium,,447.453,271,578
43648,solved,94466.362000,Medium,,372.506,275,513
43649,solved,133812.546000,Hard,,517.393,454,882
43650,solved,106183.791000,Hard,,881.836,479,1077
43651,solved,145679.858000,Hard,,1083.241,835,1218
43652,solved,104954.215000,Hard,,3196.801,3009,3195
43653,solved,127793.083000,Hard,,689.919,1024,1163
43654,solved,88721.852000,Easy,,165.791,114,315
43655,unknown,,unknown,limits_reached,20004.431,8975,102146
43656,solved,83871.951000,Easy,,384.322,110,361
43657,unknown,,unknown,limits_reached,20003.122,17881,119423
43658,solved,94747.112000,Medium,,752.248,279,1128
43659,solved,87606.652000,Easy,,3420.717,696,1257
43660,solved,118770.466000,Hard,,1376.971,1216,1407
43661,solved,85214.022000,Easy,,3144.177,618,988
43662,solved,87914.035000,Easy,,948.718,451,971
43663,solved,107132.386000,Hard,,646.993,597,730
43664,solved,106070.784000,Hard,,348.606,173,381
43665,solved,95546.433000,Medium,,1246.866,368,730
43666,solved,144896.513000,Hard,,535.475,526,612
